Date,X,Y,EFamont,EFmédian,EFaval,TopRotorAM,TopRotorMD,TopRotorAV,EFstatorAM,EFstatorAV,TopStator,Uf,If,P,Q,Ua,ModInstDéplArbre,MinEFamont,MinEFmédian,MinEFaval,EFccAM,EFccMD,EFccAV,RUPTSIG,TEMPOS,ARRET,VIBccAM,VIBccAV,Xmoy,Ymoy,ModCCdéplArbre,ModMoyDéplArbre
jeudi 1 mars 2018 08:00:16,261,-57,6.92,7.23,8.7,-0.4,-0.4,-0.4,4.19,4.51,1.731,168.7,827,-1.6,-11.6,5067,0.27,4.38,5.23,6.35,2.53,2.65,2.42,0,15,0,0,0,98,-43,0.2668,0.11
jeudi 1 mars 2018 08:00:16,269,-12,6.71,7.42,8.74,-0.4,-0.4,-0.4,4.19,4.51,1.731,168.7,827,-1.6,-11.6,5067,0.27,4.38,5.23,6.35,2.53,2.65,2.42,0,15,0,0,0,98,-43,0.2668,0.11
jeudi 1 mars 2018 08:00:16,275,52,6.51,7.54,8.67,-0.4,-0.4,-0.4,4.19,4.51,1.731,169.3,831,-1.6,-11.6,5066,0.28,4.38,5.23,6.35,2.53,2.65,2.42,0,15,0,0,0,98,-43,0.2668,0.11
jeudi 1 mars 2018 08:00:16,263,93,6.26,7.37,8.54,-0.4,-0.4,-0.4,4.19,4.51,1.731,169.3,831,-1.6,-11.6,5066,0.28,4.38,5.23,6.35,2.53,2.65,2.42,0,15,0,0,0,98,-43,0.2668,0.11
jeudi 1 mars 2018 08:00:16,250,124,6.2,7.74,8.47,-0.4,-0.4,-0.4,4.19,4.51,1.731,169.3,831,-1.6,-11.6,5066,0.28,4.38,5.23,6.35,2.53,2.65,2.42,0,15,0,0,0,98,-43,0.2668,0.11
jeudi 1 mars 2018 08:00:16,233,151,6.34,7.65,8.43,-0.4,-0.4,-0.4,4.19,4.51,1.731,169.3,831,-1.6,-11.6,5066,0.28,4.38,5.23,6.35,2.53,2.65,2.42,0,15,0,0,0,98,-43,0.2668,0.11
jeudi 1 mars 2018 08:00:16,201,167,6.54,7.65,8.46,-0.4,-0.4,-0.4,4.19,4.51,1.731,169.3,831,-1.6,-11.6,5066,0.26,4.38,5.23,6.35,2.53,2.65,2.42,0,15,0,0,0,98,-43,0.2668,0.11
jeudi 1 mars 2018 08:00:16,166,176,6.6,7.72,8.56,-0.4,-0.4,-0.4,4.19,4.51,12.4,168.3,829,-1.6,-11.6,5066,0.24,4.38,5.23,6.35,2.53,2.65,2.42,0,15,0,0,0,98,-43,0.2668,0.11
jeudi 1 mars 2018 08:00:16,140,176,6.56,7.81,8.61,-0.4,-0.4,-0.4,4.19,4.51,1.769,168.3,829,-1.6,-11.6,5066,0.22,4.38,5.23,6.35,2.53,2.65,2.42,0,15,0,0,0,98,-43,0.2668,0.11
jeudi 1 mars 2018 08:00:16,101,170,6.44,7.88,8.59,-0.4,-0.4,-0.4,4.19,4.51,1.734,168.3,829,-1.6,-11.6,5066,0.2,4.38,5.23,6.35,2.53,2.65,2.42,0,15,0,0,0,98,-43,0.2668,0.11
jeudi 1 mars 2018 08:00:16,83,172,6.32,7.83,8.6,-0.4,-0.4,-0.4,4.19,4.51,1.731,168.3,829,-1.6,-11.6,5066,0.19,4.38,5.23,6.35,2.53,2.65,2.42,0,15,0,0,0,98,-43,0.2668,0.11
jeudi 1 mars 2018 08:00:16,59,144,6.32,7.77,8.48,-0.4,-0.4,-0.4,4.19,4.51,1.731,168.3,829,-1.6,-11.6,5066,0.16,4.38,5.23,6.35,2.53,2.65,2.42,0,15,0,0,0,98,-43,0.2668,0.11
jeudi 1 mars 2018 08:00:16,35,102,6.3,7.69,8.36,-0.4,-0.4,-0.4,4.19,4.51,1.732,168.2,829,-1.6,-11.6,5066,0.11,4.38,5.23,6.35,2.53,2.65,2.42,0,15,0,0,0,98,-43,0.2668,0.11
jeudi 1 mars 2018 08:00:16,12,60,6.33,7.57,8.34,-0.4,-0.4,-0.4,4.19,4.51,1.731,168.2,829,-1.6,-11.6,5066,0.06,4.38,5.23,6.35,2.53,2.65,2.42,0,15,0,0,0,98,-43,0.2668,0.11
jeudi 1 mars 2018 08:00:16,-12,6,6.3,7.53,8.33,-0.4,-0.4,-0.4,4.19,4.51,1.731,168.2,829,-1.6,-11.6,5066,0.01,4.38,5.23,6.35,2.53,2.65,2.42,0,15,0,0,0,98,-43,0.2668,0.11
jeudi 1 mars 2018 08:00:16,-42,-33,6.25,7.44,8.4,-0.4,-0.4,-0.4,4.19,4.51,1.731,168.2,829,-1.6,-11.6,5066,0.05,4.38,5.23,6.35,2.53,2.65,2.42,0,15,0,0,0,98,-43,0.2668,0.11
jeudi 1 mars 2018 08:00:16,-52,-70,6.12,7.31,8.44,-0.4,-0.4,-0.4,4.19,4.51,1.731,168.2,829,-1.6,-11.6,5066,0.09,4.38,5.23,6.35,2.53,2.65,2.42,0,15,0,0,0,98,-43,0.2668,0.11
jeudi 1 mars 2018 08:00:16,-66,-95,5.92,7.16,8.54,-0.4,-0.4,-0.4,4.19,4.51,1.731,167.4,831,-1.6,-11.6,5064,0.12,4.38,5.23,6.35,2.53,2.65,2.42,0,15,0,0,0,98,-43,0.2668,0.11
jeudi 1 mars 2018 08:00:16,-71,-113,5.73,7,8.73,-0.4,-0.4,-0.4,4.19,4.51,1.731,167.4,831,-1.6,-11.6,5064,0.13,4.38,5.23,6.35,2.53,2.65,2.42,0,15,0,0,0,98,-43,0.2668,0.11
jeudi 1 mars 2018 08:00:16,-67,-161,5.56,6.79,8.78,-0.4,-0.4,-0.4,4.19,4.51,1.731,167.4,831,-1.6,-11.6,5064,0.17,4.38,5.23,6.35,2.53,2.65,2.42,0,15,0,0,0,98,-43,0.2668,0.11
jeudi 1 mars 2018 08:00:16,-54,-186,5.5,6.56,8.49,-0.4,-0.4,-0.4,4.19,4.51,1.731,167.4,831,-1.6,-11.6,5064,0.19,4.38,5.23,6.35,2.53,2.65,2.42,0,15,0,0,0,98,-43,0.2668,0.11
jeudi 1 mars 2018 08:00:16,-32,-211,5.34,6.57,7.99,-0.4,-0.4,-0.4,4.19,4.51,1.731,167.4,831,-1.6,-11.6,5064,0.21,4.38,5.23,6.35,2.53,2.65,2.42,0,15,0,0,0,98,-43,0.2668,0.11
jeudi 1 mars 2018 08:00:16,-15,-240,5.15,6.51,7.3,-0.4,-0.4,-0.4,4.19,4.51,1.731,165.9,827,-1.6,-11.6,5066,0.24,4.38,5.23,6.35,2.53,2.65,2.42,0,15,0,0,0,98,-43,0.2668,0.11
jeudi 1 mars 2018 08:00:16,2,-247,4.78,6.33,6.67,-0.4,-0.4,-0.4,4.19,4.51,1.731,165.9,827,-1.6,-11.6,5066,0.25,4.38,5.23,6.35,2.53,2.65,2.42,0,15,0,0,0,98,-43,0.2668,0.11
jeudi 1 mars 2018 08:00:16,22,-261,4.4,5.96,6.35,-0.4,-0.4,-0.4,4.19,4.51,1.731,165.9,827,-1.6,-11.6,5066,0.26,4.38,5.23,6.35,2.53,2.65,2.42,0,15,0,0,0,98,-43,0.2668,0.11
jeudi 1 mars 2018 08:00:16,62,-257,4.53,5.45,6.37,-0.4,-0.4,-0.4,4.19,4.51,1.731,165.9,827,-1.6,-11.6,5066,0.26,4.38,5.23,6.35,2.53,2.65,2.42,0,15,0,0,0,98,-43,0.2668,0.11
jeudi 1 mars 2018 08:00:16,105,-233,5.16,5.24,6.79,-0.4,-0.4,-0.4,4.19,4.51,1.731,165.9,827,-1.6,-11.6,5066,0.26,4.38,5.23,6.35,2.53,2.65,2.42,0,15,0,0,0,98,-43,0.2668,0.11
jeudi 1 mars 2018 08:00:16,138,-215,5.9,5.41,7.46,1.448,-0.4,-0.4,4.19,4.51,1.732,166.4,824,-1.6,-11.6,5066,0.26,4.38,5.23,6.35,2.53,2.65,2.42,0,15,0,0,0,98,-43,0.2668,0.11
jeudi 1 mars 2018 08:00:16,175,-188,6.39,5.9,8.04,-0.4,0.692,-0.4,4.19,4.51,1.73,166.4,824,-1.6,-11.6,5066,0.26,4.38,5.23,6.35,2.53,2.65,2.42,0,15,0,0,0,98,-43,0.2668,0.11
jeudi 1 mars 2018 08:00:16,204,-161,6.6,6.42,8.39,-0.4,-0.4,1.449,4.19,4.51,1.73,166.4,824,-1.6,-11.6,5066,0.26,4.38,5.23,6.35,2.53,2.65,2.42,0,15,0,0,0,98,-43,0.2668,0.11
jeudi 1 mars 2018 08:00:16,230,-146,6.74,6.86,8.52,-0.4,-0.4,-0.4,4.19,4.51,1.731,166.4,824,-1.6,-11.6,5066,0.27,4.38,5.23,6.35,2.53,2.65,2.42,0,15,0,0,0,98,-43,0.2668,0.11
jeudi 1 mars 2018 08:00:16,250,-96,6.86,7.08,8.61,-0.4,-0.4,-0.4,4.19,4.51,1.731,166.4,824,-1.6,-11.6,5066,0.27,4.38,5.23,6.35,2.53,2.65,2.42,0,15,0,0,0,98,-43,0.2668,0.11
jeudi 1 mars 2018 08:00:16,265,-63,6.91,7.23,8.71,-0.4,-0.4,-0.4,4.19,4.51,1.731,165.5,829,-1.6,-11.6,5065,0.27,4.38,5.23,6.35,2.53,2.65,2.42,0,15,0,0,0,98,-43,0.2668,0.11
jeudi 1 mars 2018 08:00:16,264,-16,6.8,7.41,8.75,-0.4,-0.4,-0.4,4.19,4.51,1.731,165.5,829,-1.6,-11.6,5065,0.26,4.38,5.23,6.35,2.53,2.65,2.42,0,15,0,0,0,98,-43,0.2668,0.11
jeudi 1 mars 2018 08:00:16,270,54,6.52,7.53,8.66,-0.4,-0.4,-0.4,4.19,4.51,1.731,165.5,829,-1.6,-11.6,5065,0.28,4.38,5.23,6.35,2.53,2.65,2.42,0,15,0,0,0,98,-43,0.2668,0.11
jeudi 1 mars 2018 08:00:16,261,97,6.26,7.4,8.54,-0.4,-0.4,-0.4,4.19,4.51,1.73,165.5,829,-1.6,-11.6,5065,0.28,4.38,5.23,6.35,2.53,2.65,2.42,0,15,0,0,0,98,-43,0.2668,0.11
jeudi 1 mars 2018 08:00:17,251,121,6.19,7.66,8.49,-0.4,-0.4,-0.4,4.19,4.51,1.731,165.5,829,-1.6,-11.6,5065,0.28,4.38,5.23,6.35,2.53,2.65,2.42,0,15,0,0,0,98,-43,0.2668,0.11
jeudi 1 mars 2018 08:00:17,235,145,6.35,7.57,8.44,-0.4,-0.4,-0.4,4.19,4.51,1.731,167.8,822,-1.6,-11.6,5066,0.28,4.38,5.24,6.33,2.53,2.64,2.44,0,16,0,0,0,98,-43,0.2664,0.11
jeudi 1 mars 2018 08:00:17,201,163,6.54,7.56,8.45,-0.4,-0.4,-0.4,4.19,4.51,1.731,167.8,822,-1.6,-11.6,5066,0.26,4.38,5.24,6.33,2.53,2.64,2.44,0,16,0,0,0,98,-43,0.2664,0.11
jeudi 1 mars 2018 08:00:17,163,178,6.59,7.63,8.56,-0.4,-0.4,-0.4,4.19,4.51,12.4,167.8,822,-1.6,-11.6,5066,0.24,4.38,5.24,6.33,2.53,2.64,2.44,0,16,0,0,0,98,-43,0.2664,0.11
jeudi 1 mars 2018 08:00:17,140,179,6.55,7.75,8.61,-0.4,-0.4,-0.4,4.19,4.51,1.772,167.8,822,-1.6,-11.6,5066,0.23,4.38,5.24,6.33,2.53,2.64,2.44,0,16,0,0,0,98,-43,0.2664,0.11
jeudi 1 mars 2018 08:00:17,102,166,6.45,7.79,8.59,-0.4,-0.4,-0.4,4.19,4.51,1.734,167.8,822,-1.6,-11.6,5066,0.19,4.38,5.24,6.33,2.53,2.64,2.44,0,16,0,0,0,98,-43,0.2664,0.11
jeudi 1 mars 2018 08:00:17,84,167,6.32,7.74,8.59,-0.4,-0.4,-0.4,4.19,4.51,1.732,166.9,825,-1.6,-11.6,5065,0.19,4.38,5.24,6.33,2.53,2.64,2.44,0,16,0,0,0,98,-43,0.2664,0.11
jeudi 1 mars 2018 08:00:17,58,144,6.3,7.68,8.47,-0.4,-0.4,-0.4,4.19,4.51,1.731,166.9,825,-1.6,-11.6,5065,0.16,4.38,5.24,6.33,2.53,2.64,2.44,0,16,0,0,0,98,-43,0.2664,0.11
jeudi 1 mars 2018 08:00:17,29,103,6.29,7.61,8.37,-0.4,-0.4,-0.4,4.19,4.51,1.731,166.9,825,-1.6,-11.6,5065,0.11,4.38,5.24,6.33,2.53,2.64,2.44,0,16,0,0,0,98,-43,0.2664,0.11
jeudi 1 mars 2018 08:00:17,8,61,6.34,7.49,8.34,-0.4,-0.4,-0.4,4.19,4.51,1.731,166.9,825,-1.6,-11.6,5065,0.06,4.38,5.24,6.33,2.53,2.64,2.44,0,16,0,0,0,98,-43,0.2664,0.11
jeudi 1 mars 2018 08:00:17,-9,10,6.31,7.45,8.33,-0.4,-0.4,-0.4,4.19,4.51,1.731,166.9,825,-1.6,-11.6,5065,0.01,4.38,5.24,6.33,2.53,2.64,2.44,0,16,0,0,0,98,-43,0.2664,0.11
jeudi 1 mars 2018 08:00:17,-37,-28,6.24,7.36,8.4,-0.4,-0.4,-0.4,4.19,4.51,1.731,167.3,823,-1.6,-11.6,5066,0.05,4.38,5.24,6.33,2.53,2.64,2.44,0,16,0,0,0,98,-43,0.2664,0.11
jeudi 1 mars 2018 08:00:17,-50,-68,6.12,7.24,8.44,-0.4,-0.4,-0.4,4.19,4.51,1.731,167.3,823,-1.6,-11.6,5066,0.08,4.38,5.24,6.33,2.53,2.64,2.44,0,16,0,0,0,98,-43,0.2664,0.11
jeudi 1 mars 2018 08:00:17,-69,-100,5.93,7.08,8.54,-0.4,-0.4,-0.4,4.19,4.51,1.731,167.3,823,-1.6,-11.6,5066,0.12,4.38,5.24,6.33,2.53,2.64,2.44,0,16,0,0,0,98,-43,0.2664,0.11
jeudi 1 mars 2018 08:00:17,-75,-114,5.75,6.93,8.72,-0.4,-0.4,-0.4,4.19,4.51,1.731,167.3,823,-1.6,-11.6,5066,0.14,4.38,5.24,6.33,2.53,2.64,2.44,0,16,0,0,0,98,-43,0.2664,0.11
jeudi 1 mars 2018 08:00:17,-66,-158,5.56,6.73,8.77,-0.4,-0.4,-0.4,4.19,4.51,1.731,167.3,823,-1.6,-11.6,5066,0.17,4.38,5.24,6.33,2.53,2.64,2.44,0,16,0,0,0,98,-43,0.2664,0.11
jeudi 1 mars 2018 08:00:17,-52,-183,5.49,6.52,8.5,-0.4,-0.4,-0.4,4.19,4.51,1.732,167.4,822,-1.6,-11.6,5067,0.19,4.38,5.24,6.33,2.53,2.64,2.44,0,16,0,0,0,98,-43,0.2664,0.11
jeudi 1 mars 2018 08:00:17,-34,-211,5.34,6.54,8.01,-0.4,-0.4,-0.4,4.19,4.51,1.731,167.4,822,-1.6,-11.6,5067,0.21,4.38,5.24,6.33,2.53,2.64,2.44,0,16,0,0,0,98,-43,0.2664,0.11
jeudi 1 mars 2018 08:00:17,-14,-242,5.17,6.48,7.31,-0.4,-0.4,-0.4,4.19,4.51,1.732,167.4,822,-1.6,-11.6,5067,0.24,4.38,5.24,6.33,2.53,2.64,2.44,0,16,0,0,0,98,-43,0.2664,0.11
jeudi 1 mars 2018 08:00:17,4,-246,4.78,6.3,6.66,-0.4,-0.4,-0.4,4.19,4.51,1.731,167.4,822,-1.6,-11.6,5067,0.25,4.38,5.24,6.33,2.53,2.64,2.44,0,16,0,0,0,98,-43,0.2664,0.11
jeudi 1 mars 2018 08:00:17,26,-258,4.4,5.97,6.35,-0.4,-0.4,-0.4,4.19,4.51,1.731,167.4,822,-1.6,-11.6,5067,0.26,4.38,5.24,6.33,2.53,2.64,2.44,0,16,0,0,0,98,-43,0.2664,0.11
jeudi 1 mars 2018 08:00:17,64,-255,4.53,5.45,6.38,-0.4,-0.4,-0.4,4.19,4.51,1.732,166.9,824,-1.6,-11.6,5065,0.26,4.38,5.24,6.33,2.53,2.64,2.44,0,16,0,0,0,98,-43,0.2664,0.11
jeudi 1 mars 2018 08:00:17,100,-231,5.16,5.24,6.79,-0.4,-0.4,-0.4,4.19,4.51,1.731,166.9,824,-1.6,-11.6,5065,0.25,4.38,5.24,6.33,2.53,2.64,2.44,0,16,0,0,0,98,-43,0.2664,0.11
jeudi 1 mars 2018 08:00:17,136,-218,5.91,5.4,7.45,1.544,-0.4,-0.4,4.19,4.51,1.731,166.9,824,-1.6,-11.6,5065,0.26,4.38,5.24,6.33,2.53,2.64,2.44,0,16,0,0,0,98,-43,0.2664,0.11
jeudi 1 mars 2018 08:00:17,178,-189,6.38,5.9,8.03,-0.4,0.786,-0.4,4.19,4.51,1.731,166.9,824,-1.6,-11.6,5065,0.26,4.38,5.24,6.33,2.53,2.64,2.44,0,16,0,0,0,98,-43,0.2664,0.11
jeudi 1 mars 2018 08:00:17,206,-157,6.6,6.44,8.4,-0.4,-0.4,1.388,4.19,4.51,1.731,166.9,824,-1.6,-11.6,5065,0.26,4.38,5.24,6.33,2.53,2.64,2.44,0,16,0,0,0,98,-43,0.2664,0.11
jeudi 1 mars 2018 08:00:17,233,-145,6.74,6.86,8.53,-0.4,-0.4,-0.4,4.19,4.51,1.731,166.9,823,-1.6,-11.6,5065,0.27,4.38,5.24,6.33,2.53,2.64,2.44,0,16,0,0,0,98,-43,0.2664,0.11
jeudi 1 mars 2018 08:00:17,253,-96,6.86,7.08,8.6,-0.4,-0.4,-0.4,4.19,4.51,1.731,166.9,823,-1.6,-11.6,5065,0.27,4.38,5.24,6.33,2.53,2.64,2.44,0,16,0,0,0,98,-43,0.2664,0.11
jeudi 1 mars 2018 08:00:17,264,-64,6.9,7.23,8.7,-0.4,-0.4,-0.4,4.19,4.51,1.73,166.9,823,-1.6,-11.6,5065,0.27,4.38,5.24,6.33,2.53,2.64,2.44,0,16,0,0,0,98,-43,0.2664,0.11
jeudi 1 mars 2018 08:00:17,265,-16,6.73,7.42,8.75,-0.4,-0.4,-0.4,4.19,4.51,1.73,166.9,823,-1.6,-11.6,5065,0.27,4.38,5.24,6.33,2.53,2.64,2.44,0,16,0,0,0,98,-43,0.2664,0.11
jeudi 1 mars 2018 08:00:17,272,57,6.53,7.53,8.66,-0.4,-0.4,-0.4,4.19,4.51,1.731,166.9,823,-1.6,-11.6,5065,0.28,4.38,5.24,6.33,2.53,2.64,2.44,0,16,0,0,0,98,-43,0.2664,0.11
jeudi 1 mars 2018 08:00:17,261,96,6.27,7.47,8.53,-0.4,-0.4,-0.4,4.19,4.51,1.731,167.8,822,-1.6,-11.6,5064,0.28,4.38,5.24,6.33,2.53,2.64,2.44,0,16,0,0,0,98,-43,0.2664,0.11
jeudi 1 mars 2018 08:00:17,252,120,6.19,7.74,8.48,-0.4,-0.4,-0.4,4.19,4.51,1.731,167.8,822,-1.6,-11.6,5064,0.28,4.38,5.24,6.33,2.53,2.64,2.44,0,16,0,0,0,98,-43,0.2664,0.11
jeudi 1 mars 2018 08:00:17,234,144,6.35,7.66,8.45,-0.4,-0.4,-0.4,4.19,4.51,1.731,167.8,822,-1.6,-11.6,5064,0.27,4.38,5.24,6.33,2.53,2.64,2.44,0,16,0,0,0,98,-43,0.2664,0.11
jeudi 1 mars 2018 08:00:17,201,162,6.54,7.64,8.46,-0.4,-0.4,-0.4,4.19,4.51,1.731,167.8,822,-1.6,-11.6,5064,0.26,4.38,5.24,6.33,2.53,2.64,2.44,0,16,0,0,0,98,-43,0.2664,0.11
jeudi 1 mars 2018 08:00:17,168,181,6.6,7.7,8.54,-0.4,-0.4,-0.4,4.19,4.51,12.4,167.8,822,-1.6,-11.6,5064,0.25,4.38,5.24,6.33,2.53,2.64,2.44,0,16,0,0,0,98,-43,0.2664,0.11
jeudi 1 mars 2018 08:00:17,139,178,6.55,7.82,8.6,-0.4,-0.4,-0.4,4.19,4.51,1.774,166.4,823,-1.6,-11.6,5065,0.23,4.38,5.24,6.33,2.53,2.64,2.44,0,16,0,0,0,98,-43,0.2664,0.11
jeudi 1 mars 2018 08:00:17,101,165,6.44,7.88,8.6,-0.4,-0.4,-0.4,4.19,4.51,1.734,166.4,823,-1.6,-11.6,5065,0.19,4.38,5.24,6.33,2.53,2.64,2.44,0,16,0,0,0,98,-43,0.2664,0.11
jeudi 1 mars 2018 08:00:17,83,172,6.33,7.82,8.6,-0.4,-0.4,-0.4,4.19,4.51,1.732,166.4,823,-1.6,-11.6,5065,0.19,4.38,5.24,6.33,2.53,2.64,2.44,0,16,0,0,0,98,-43,0.2664,0.11
jeudi 1 mars 2018 08:00:17,59,147,6.31,7.76,8.47,-0.4,-0.4,-0.4,4.19,4.51,1.731,166.4,823,-1.6,-11.6,5065,0.16,4.38,5.24,6.33,2.53,2.64,2.44,0,16,0,0,0,98,-43,0.2664,0.11
jeudi 1 mars 2018 08:00:17,36,107,6.29,7.7,8.37,-0.4,-0.4,-0.4,4.19,4.51,1.731,166.4,823,-1.6,-11.6,5065,0.11,4.38,5.24,6.33,2.53,2.64,2.44,0,16,0,0,0,98,-43,0.2664,0.11
jeudi 1 mars 2018 08:00:17,11,62,6.34,7.59,8.36,-0.4,-0.4,-0.4,4.19,4.51,1.732,168.3,822,-1.6,-11.6,5065,0.06,4.38,5.24,6.33,2.53,2.64,2.44,0,16,0,0,0,98,-43,0.2664,0.11
jeudi 1 mars 2018 08:00:17,-13,13,6.31,7.53,8.34,-0.4,-0.4,-0.4,4.19,4.51,1.731,168.3,822,-1.6,-11.6,5065,0.02,4.38,5.24,6.33,2.53,2.64,2.44,0,16,0,0,0,98,-43,0.2664,0.11
jeudi 1 mars 2018 08:00:17,-42,-24,6.25,7.43,8.39,-0.4,-0.4,-0.4,4.19,4.51,1.731,168.3,822,-1.6,-11.6,5065,0.05,4.38,5.24,6.33,2.53,2.64,2.44,0,16,0,0,0,98,-43,0.2664,0.11
jeudi 1 mars 2018 08:00:17,-51,-70,6.12,7.32,8.43,-0.4,-0.4,-0.4,4.19,4.51,1.731,168.3,822,-1.6,-11.6,5065,0.09,4.38,5.24,6.33,2.53,2.64,2.44,0,16,0,0,0,98,-43,0.2664,0.11
jeudi 1 mars 2018 08:00:17,-59,-102,5.92,7.17,8.55,-0.4,-0.4,-0.4,4.19,4.51,1.731,168.3,822,-1.6,-11.6,5065,0.12,4.38,5.24,6.33,2.53,2.64,2.44,0,16,0,0,0,98,-43,0.2664,0.11
jeudi 1 mars 2018 08:00:17,-74,-112,5.75,7,8.73,-0.4,-0.4,-0.4,4.19,4.51,1.731,167.8,823,-1.6,-11.6,5064,0.13,4.38,5.24,6.33,2.53,2.64,2.44,0,16,0,0,0,98,-43,0.2664,0.11
jeudi 1 mars 2018 08:00:17,-72,-156,5.56,6.78,8.77,-0.4,-0.4,-0.4,4.19,4.51,1.731,167.8,823,-1.6,-11.6,5064,0.17,4.38,5.24,6.33,2.53,2.64,2.44,0,16,0,0,0,98,-43,0.2664,0.11
jeudi 1 mars 2018 08:00:17,-56,-179,5.49,6.56,8.49,-0.4,-0.4,-0.4,4.19,4.51,1.731,167.8,823,-1.6,-11.6,5064,0.19,4.38,5.24,6.33,2.53,2.64,2.44,0,16,0,0,0,98,-43,0.2664,0.11
jeudi 1 mars 2018 08:00:17,-34,-210,5.33,6.59,8.02,-0.4,-0.4,-0.4,4.19,4.51,1.731,167.8,823,-1.6,-11.6,5064,0.21,4.38,5.24,6.33,2.53,2.64,2.44,0,16,0,0,0,98,-43,0.2664,0.11
jeudi 1 mars 2018 08:00:18,-13,-245,5.17,6.52,7.33,-0.4,-0.4,-0.4,4.19,4.51,1.731,167.8,823,-1.6,-11.6,5064,0.25,4.38,5.24,6.33,2.53,2.64,2.44,0,16,0,0,0,98,-43,0.2664,0.11
jeudi 1 mars 2018 08:00:18,5,-246,4.79,6.32,6.67,-0.4,-0.4,-0.4,4.19,4.51,1.731,167.4,823,-1.6,-11.6,5066,0.25,4.38,5.24,6.33,2.53,2.64,2.44,0,17,0,0,0,98,-43,0.2664,0.11
jeudi 1 mars 2018 08:00:18,25,-260,4.4,5.97,6.34,-0.4,-0.4,-0.4,4.19,4.51,1.731,167.4,823,-1.6,-11.6,5066,0.26,4.38,5.24,6.33,2.53,2.64,2.44,0,17,0,0,0,98,-43,0.2664,0.11
jeudi 1 mars 2018 08:00:18,62,-257,4.51,5.46,6.38,-0.4,-0.4,-0.4,4.19,4.51,1.731,167.4,823,-1.6,-11.6,5066,0.26,4.38,5.24,6.33,2.53,2.64,2.44,0,17,0,0,0,98,-43,0.2664,0.11
jeudi 1 mars 2018 08:00:18,99,-229,5.15,5.25,6.79,-0.4,-0.4,-0.4,4.19,4.51,1.731,167.4,823,-1.6,-11.6,5066,0.25,4.38,5.24,6.33,2.53,2.64,2.44,0,17,0,0,0,98,-43,0.2664,0.11
jeudi 1 mars 2018 08:00:18,139,-216,5.9,5.39,7.44,1.715,-0.4,-0.4,4.19,4.51,1.731,167.4,823,-1.6,-11.6,5066,0.26,4.38,5.24,6.33,2.53,2.64,2.44,0,17,0,0,0,98,-43,0.2664,0.11
jeudi 1 mars 2018 08:00:18,181,-188,6.38,5.89,8.01,-0.4,1.096,-0.4,4.19,4.51,1.73,167.8,820,-1.6,-11.6,5066,0.26,4.38,5.24,6.33,2.53,2.64,2.44,0,17,0,0,0,98,-43,0.2664,0.11
jeudi 1 mars 2018 08:00:18,209,-165,6.59,6.43,8.4,-0.4,-0.4,1.771,4.19,4.51,1.73,167.8,820,-1.6,-11.6,5066,0.27,4.38,5.24,6.33,2.53,2.64,2.44,0,17,0,0,0,98,-43,0.2664,0.11
jeudi 1 mars 2018 08:00:18,232,-149,6.74,6.87,8.54,-0.4,-0.4,-0.4,4.19,4.51,1.731,167.8,820,-1.6,-11.6,5066,0.28,4.38,5.24,6.33,2.53,2.64,2.44,0,17,0,0,0,98,-43,0.2664,0.11
jeudi 1 mars 2018 08:00:18,248,-95,6.86,7.07,8.6,-0.4,-0.4,-0.4,4.19,4.51,1.731,167.8,820,-1.6,-11.6,5066,0.27,4.38,5.24,6.33,2.53,2.64,2.44,0,17,0,0,0,98,-43,0.2664,0.11
jeudi 1 mars 2018 08:00:18,264,-63,6.91,7.21,8.69,-0.4,-0.4,-0.4,4.19,4.51,1.731,167.8,820,-1.6,-11.6,5066,0.27,4.38,5.24,6.33,2.53,2.64,2.44,0,17,0,0,0,98,-43,0.2664,0.11
jeudi 1 mars 2018 08:00:18,268,-13,6.74,7.42,8.75,-0.4,-0.4,-0.4,4.19,4.51,1.731,169.2,827,-1.6,-11.6,5064,0.27,4.38,5.24,6.33,2.53,2.64,2.44,0,17,0,0,0,98,-43,0.2664,0.11
jeudi 1 mars 2018 08:00:18,273,53,6.53,7.54,8.67,-0.4,-0.4,-0.4,4.19,4.51,1.73,169.2,827,-1.6,-11.6,5064,0.28,4.38,5.24,6.33,2.53,2.64,2.44,0,17,0,0,0,98,-43,0.2664,0.11
jeudi 1 mars 2018 08:00:18,264,97,6.27,7.39,8.54,-0.4,-0.4,-0.4,4.19,4.51,1.731,169.2,827,-1.6,-11.6,5064,0.28,4.38,5.24,6.33,2.53,2.64,2.44,0,17,0,0,0,98,-43,0.2664,0.11
jeudi 1 mars 2018 08:00:18,254,124,6.19,7.58,8.47,-0.4,-0.4,-0.4,4.19,4.51,1.731,169.2,827,-1.6,-11.6,5064,0.28,4.38,5.24,6.33,2.53,2.64,2.44,0,17,0,0,0,98,-43,0.2664,0.11
jeudi 1 mars 2018 08:00:18,235,143,6.34,7.51,8.45,-0.4,-0.4,-0.4,4.19,4.51,1.731,169.2,827,-1.6,-11.6,5064,0.28,4.38,5.24,6.33,2.53,2.64,2.44,0,17,0,0,0,98,-43,0.2664,0.11
jeudi 1 mars 2018 08:00:18,202,161,6.54,7.5,8.46,-0.4,-0.4,-0.4,4.19,4.51,1.731,169.7,825,-1.6,-11.6,5065,0.26,4.38,5.24,6.33,2.53,2.64,2.44,0,17,0,0,0,98,-43,0.2664,0.11
